"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2025-01-24","09:52:00",6126.29,"81 Jan 24 6125 P BTO 9.35 | 81 Jan 24 6045 P STO 0.55",-890,6091.58,"2025-01-24","15:45:00",-3310,"Exited at Specified Time",195605.28,271.3348314606742,81,4846599.84,128385,"",288.36,126.36,0.059,0.002,14.84,14.86,2.72,4.86,292.7,-28.09
"2025-01-24","09:52:00",6126.29,"81 Jan 24 6130 C BTO 7.30 | 81 Jan 24 6170 C STO 0.35",-705,6095.24,"2025-01-24","13:57:00",-5,"Underlying Price Move Down",-57114.72,-100.01702127659576,81,4650994.56,128385,"",288.36,126.36,0.048,0.25,14.84,15.02,2.72,4.86,0,-97.87
"2025-01-23","09:40:00",6082.69,"76 Jan 23 6085 C BTO 8.20 | 76 Jan 23 6125 C STO 0.30",-800,6118.71,"2025-01-23","16:00:00",-3371,"Expired",195125.44,320.93,76,4708109.28,124260,"",270.56,0,0.037,0.001,14.89,14.96,-10.05,6.37,321.38,-38.12
"2025-01-23","09:40:00",6082.69,"76 Jan 23 6080 P BTO 8.85 | 76 Jan 23 6000 P STO 0.50",-845,6098.63,"2025-01-23","15:45:00",5,"Exited at Specified Time",-64989.12,-101.19763313609467,76,4512983.84,124260,"",270.56,118.56,0.056,0.5,14.89,14.94,-10.05,6.37,11.83,-99.41
"2025-01-21","09:44:00",6022.65,"52 Jan 21 6025 C BTO 13.70 | 52 Jan 21 6065 C STO 1.40",-1240,6049.24,"2025-01-21","16:00:00",-2424,"Expired",61382.88,95.19677419354839,52,4577972.96,124540,"",185.12,0,0.102,0.002,15.74,15.32,17.46,8.53,105.65,-51.61
"2025-01-21","09:44:00",6022.65,"52 Jan 21 6020 P BTO 12.40 | 52 Jan 21 5940 P STO 0.85",-1165,6047.22,"2025-01-21","13:11:00",-70,"Underlying Price Move Up",-57206.24,-94.43090128755364,52,4516590.08,124540,"",185.12,81.12,0.069,0.111,15.74,15.25,17.46,8.53,60.09,-93.13
"2025-01-17","09:46:00",5987.75,"52 Jan 17 5990 C BTO 13.20 | 52 Jan 17 6030 C STO 1.25",-1205,5996.66,"2025-01-17","16:00:00",-666,"Expired",-28213.12,-45.025726141078835,52,4573796.32,126620,"",185.12,0,0.095,0.008,15.77,15.94,58.06,-7.65,103.32,-56.43
"2025-01-17","09:46:00",5987.75,"52 Jan 17 5985 P BTO 13.20 | 52 Jan 17 5905 P STO 0.90",-1240,6011.89,"2025-01-17","11:27:00",-225,"Underlying Price Move Up",-53046.24,-82.26774193548387,52,4602009.44,126620,"",185.12,81.12,0.068,0.078,15.77,15.61,58.06,-7.65,8.06,-81.05
"2025-01-16","09:40:00",5960.06,"56 Jan 16 5965 C BTO 12.70 | 56 Jan 16 6005 C STO 1.55",-1125,5937.34,"2025-01-16","16:00:00",0,"Expired",-63199.36,-100.31644444444443,56,4655055.68,130480,"",199.36,0,0.122,1,15.91,16.27,13.7,-3.55,3.56,-100
"2025-01-16","09:40:00",5960.06,"56 Jan 16 5955 P BTO 12.90 | 56 Jan 16 5875 P STO 0.85",-1215,5951.47,"2025-01-16","15:45:00",-510,"Exited at Specified Time",-39766.72,-58.44609053497942,56,4718255.04,130480,"",199.36,87.36,0.066,0.01,15.91,15.99,13.7,-3.55,103.29,-57.2
"2025-01-15","09:42:00",5929.13,"49 Jan 15 5935 C BTO 14.80 | 49 Jan 15 5975 C STO 2.15",-1275,5949.91,"2025-01-15","16:00:00",-1491,"Expired",10409.56,16.661960784313727,49,4758021.76,131565,"",174.44,0,0.145,0.003,16.82,16.13,62.3,23.92,95.29,-61.57
"2025-01-15","09:42:00",5929.13,"49 Jan 15 5925 P BTO 15.60 | 49 Jan 15 5845 P STO 1.50",-1420,5953.03,"2025-01-15","14:31:00",-40,"Underlying Price Move Up",-67870.88,-97.543661971831,49,4747612.2,131565,"",174.44,76.44,0.096,0.167,16.82,16.19,62.3,23.92,12.68,-96.48
"2025-01-14","09:40:00",5868.68,"46 Jan 14 5865 P BTO 16.80 | 46 Jan 14 5785 P STO 1.20",-1570,5823.64,"2025-01-14","15:45:00",-4085,"Exited at Specified Time",115454.48,159.86496815286623,46,4815483.08,127880,"",163.76,71.76,0.071,0.002,18.45,19.19,23.05,9.41,234.39,-31.21
"2025-01-14","09:40:00",5868.68,"46 Jan 14 5875 C BTO 14.70 | 46 Jan 14 5915 C STO 2.60",-1220,5839.16,"2025-01-14","11:00:00",-280,"Underlying Price Move Down",-43475.52,-77.46885245901638,46,4700028.6,127880,"",163.76,71.76,0.177,0.079,18.45,18.75,23.05,9.41,2.46,-76.23
"2025-01-03","09:40:00",5917.06,"51 Jan 3 5925 C BTO 13.90 | 51 Jan 3 5965 C STO 2.20",-1180,5942.47,"2025-01-03","16:00:00",-1747,"Expired",28735.44,47.749152542372876,51,4743504.12,129030,"",181.56,0,0.158,0.003,17.04,16.13,22.52,25.99,103.81,-71.61
"2025-01-03","09:40:00",5917.06,"51 Jan 3 5910 P BTO 14.65 | 51 Jan 3 5830 P STO 1.15",-1360,5941.54,"2025-01-03","13:40:00",-50,"Underlying Price Move Up",-67071.12,-96.7,51,4714768.68,129030,"",181.56,79.56,0.078,0.143,17.04,16.39,22.52,25.99,88.97,-95.59
"2025-01-02","09:56:00",5925.16,"49 Jan 2 5920 P BTO 15.05 | 49 Jan 2 5840 P STO 1.25",-1390,5864.17,"2025-01-02","15:45:00",-5455,"Exited at Specified Time",198934.12,292.07769784172666,49,4781839.8,124950,"",174.44,76.44,0.083,0.006,17.18,18.07,21.63,21.9,417.27,-31.65
"2025-01-02","09:56:00",5925.16,"49 Jan 2 5930 C BTO 14.00 | 49 Jan 2 5970 C STO 2.40",-1170,5890.82,"2025-01-02","10:32:00",-300,"Underlying Price Move Down",-42880.88,-74.79658119658119,49,4582905.68,124950,"",174.44,76.44,0.171,0.127,17.18,17.78,21.63,21.9,15.81,-73.5
"2024-12-31","10:03:00",5928.72,"43 Dec 31 5925 P BTO 17.60 | 43 Dec 31 5845 P STO 1.05",-1665,5886.47,"2024-12-31","15:45:00",-3795,"Exited at Specified Time",91369.84,127.62042042042043,43,4625786.56,123625,"",153.08,67.08,0.06,0.005,16.84,17.38,12.8,8.98,221.92,-9.01
"2024-12-31","10:03:00",5928.72,"43 Dec 31 5935 C BTO 16.30 | 43 Dec 31 5975 C STO 4.20",-1220,5899.04,"2024-12-31","11:09:00",-350,"Underlying Price Move Down",-37630.16,-71.73114754098361,43,4534416.72,123625,"",153.08,67.08,0.258,0.153,16.84,17.12,12.8,8.98,0,-70.49
"2024-12-20","10:28:00",5889.21,"47 Dec 20 5895 C BTO 15.00 | 47 Dec 20 5935 C STO 3.70",-1140,5930.85,"2024-12-20","16:00:00",-3585,"Expired",114747.68,214.16140350877194,47,4572046.88,122200,"",167.32,0,0.247,0.006,20.62,18.18,-25.08,47.21,244.74,0
"2024-12-20","10:28:00",5889.21,"47 Dec 20 5885 P BTO 15.95 | 47 Dec 20 5805 P STO 1.35",-1470,5913.71,"2024-12-20","10:33:00",-730,"Underlying Price Move Up",-35020.64,-50.68843537414966,47,4457299.2,122200,"",167.32,73.32,0.085,0.086,20.62,19.73,-25.08,47.21,0,-49.66
"2024-12-19","09:40:00",5923.55,"41 Dec 19 5920 P BTO 19.30 | 41 Dec 19 5840 P STO 3.45",-1595,5890.27,"2024-12-19","15:45:00",-2965,"Exited at Specified Time",55960.08,85.57241379310345,41,4492319.84,120335,"",145.96,63.96,0.179,0.008,20.58,22.85,40.55,10.84,182.76,-32.6
"2024-12-19","09:40:00",5923.55,"41 Dec 19 5930 C BTO 18.30 | 41 Dec 19 5970 C STO 4.90",-1350,5892.37,"2024-12-19","10:30:00",-420,"Underlying Price Move Down",-38339.92,-69.26814814814814,41,4436359.76,120335,"",145.96,63.96,0.268,0.181,20.58,22.71,40.55,10.84,9.26,-68.15
"2024-12-18","09:43:00",6047.04,"44 Dec 18 6045 P BTO 15.95 | 44 Dec 18 5965 P STO 0.55",-1550,5875.08,"2024-12-18","15:45:00",-7640,"Exited at Specified Time",267734.72,392.5729032258064,44,4474699.68,114400,"",156.64,68.64,0.034,0.532,15.57,23.65,-2.96,-0.61,415.81,-73.55
"2024-12-18","09:43:00",6047.04,"44 Dec 18 6055 C BTO 12.15 | 44 Dec 18 6095 C STO 1.65",-1060,6015.04,"2024-12-18","14:11:00",-195,"Underlying Price Move Down",-38285.28,-82.0867924528302,44,4206964.96,114400,"",156.64,68.64,0.136,0.109,15.57,16.39,-2.96,-0.61,83.02,-80.66
"2024-12-13","09:40:00",6073.28,"89 Dec 13 6070 P BTO 6.25 | 89 Dec 13 5990 P STO 0.15",-620,6050.88,"2024-12-13","15:45:00",-1865,"Exited at Specified Time",110349.32,199.98064516129034,89,4245250.24,115255,"",316.84,138.84,0.024,0.003,13.37,13.67,16.92,5.11,439.52,-33.87
"2024-12-13","09:40:00",6073.28,"89 Dec 13 6075 C BTO 6.95 | 89 Dec 13 6115 C STO 0.20",-685,6042.01,"2024-12-13","10:59:00",-30,"Underlying Price Move Down",-58750.68,-96.36788321167883,89,4134900.92,115255,"",316.84,138.84,0.029,0.111,13.37,14.01,16.92,5.11,34.31,-94.16
"2024-12-11","09:47:00",6073.49,"89 Dec 11 6075 C BTO 6.25 | 89 Dec 11 6115 C STO 0.20",-615,6084.19,"2024-12-11","16:00:00",-919,"Expired",26739.16,48.8520325203252,89,4193651.6,115255,"",316.84,0,0.032,0.006,13.56,13.56,25.24,13.34,191.06,-10.57
"2024-12-11","09:47:00",6073.49,"89 Dec 11 6070 P BTO 7.00 | 89 Dec 11 5990 P STO 0.20",-690,6086.49,"2024-12-11","15:45:00",5,"Exited at Specified Time",-62310.68,-101.46666666666665,89,4166912.44,115255,"",316.84,138.84,0.029,0.5,13.56,13.65,25.24,13.34,0,-99.28
"2024-12-10","09:47:00",6060.45,"94 Dec 10 6065 C BTO 4.95 | 94 Dec 10 6105 C STO 0.15",-490,6034.91,"2024-12-10","16:00:00",0,"Expired",-46394.64,-100.7265306122449,94,4229223.12,112330,"",334.64,0,0.03,1,14.09,14.24,4.74,2.86,17.35,-100
"2024-12-10","09:47:00",6060.45,"94 Dec 10 6060 P BTO 7.15 | 94 Dec 10 5980 P STO 0.10",-715,6034.79,"2024-12-10","15:45:00",-2430,"Exited at Specified Time",160728.72,239.14405594405594,94,4275617.76,112330,"",334.64,146.64,0.014,0.002,14.09,14.33,4.74,2.86,300.7,-47.55
"2024-12-06","10:00:00",6098.34,"84 Dec 6 6100 C BTO 7.75 | 84 Dec 6 6140 C STO 0.20",-765,6090.27,"2024-12-06","16:00:00",0,"Expired",-64559.04,-100.46535947712418,84,4114889.04,113820,"",299.04,0,0.026,1,12.97,12.73,6.27,16.96,0,-100
"2024-12-06","10:00:00",6098.34,"84 Dec 6 6095 P BTO 6.10 | 84 Dec 6 6015 P STO 0.20",-600,6085.6,"2024-12-06","15:45:00",-940,"Exited at Specified Time",28129.92,55.81333333333334,84,4179448.08,113820,"",299.04,131.04,0.033,0.005,12.97,12.84,6.27,16.96,150.83,-22.5
"2024-12-04","10:36:00",6072.68,"100 Dec 4 6075 C BTO 5.65 | 100 Dec 4 6115 C STO 0.15",-560,6086.49,"2024-12-04","16:00:00",-1149,"Expired",58544,104.54285714285716,100,4151318.16,114000,"",356,0,0.027,0.004,12.9,13.43,19.51,3.29,140.18,-66.96
"2024-12-04","10:36:00",6072.68,"100 Dec 4 6070 P BTO 5.90 | 100 Dec 4 5990 P STO 0.10",-590,6086.91,"2024-12-04","15:45:00",5,"Exited at Specified Time",-60012,-101.71525423728814,100,4092774.16,114000,"",356,156,0.017,0.5,12.9,13.5,19.51,3.29,62.71,-99.15
"2024-11-29","09:40:00",6014.95,"77 Nov 29 6015 C BTO 6.90 | 77 Nov 29 6055 C STO 0.15",-685,6032.38,"2024-11-29","13:00:00",-1738,"Expired",80806.88,153.20291970802919,77,4152786.16,112805,"",274.12,0,0.022,0.002,13.9,13.55,5.24,10.97,320.44,-19.71
"2024-11-29","09:40:00",6014.95,"77 Nov 29 6015 P BTO 7.90 | 77 Nov 29 5935 P STO 0.10",-790,6039.02,"2024-11-29","11:53:00",-5,"Underlying Price Move Up",-60839.24,-100.01518987341773,77,4071979.28,112805,"",274.12,120.12,0.013,0.25,13.9,13.63,5.24,10.97,6.33,-98.1
"2024-11-26","09:40:00",6000.31,"69 Nov 26 6005 C BTO 8.35 | 69 Nov 26 6045 C STO 0.30",-815,6021.63,"2024-11-26","16:00:00",-1663,"Expired",58266.36,103.61226993865031,69,4132818.52,113505,"",245.64,0,0.036,0.003,14.32,14.11,12.66,0.28,131.9,-52.15
"2024-11-26","09:40:00",6000.31,"69 Nov 26 5995 P BTO 8.65 | 69 Nov 26 5915 P STO 0.35",-840,6018.64,"2024-11-26","15:45:00",10,"Exited at Specified Time",-59003.28,-101.8,69,4074552.16,113505,"",245.64,107.64,0.04,1,14.32,14.12,12.66,0.28,17.26,-100
"2024-11-22","09:40:00",5959.36,"55 Nov 22 5965 C BTO 10.80 | 55 Nov 22 6005 C STO 1.00",-990,5969.34,"2024-11-22","16:00:00",-434,"Expired",-30775.8,-56.521212121212116,55,4133555.44,114950,"",195.8,0,0.093,0.014,16.27,15.44,-4.35,15,57.07,-92.93
"2024-11-22","09:40:00",5959.36,"55 Nov 22 5955 P BTO 11.70 | 55 Nov 22 5875 P STO 0.70",-1110,5960.4,"2024-11-22","15:45:00",-80,"Exited at Specified Time",-56931.6,-93.25405405405405,55,4164331.24,114950,"",195.8,85.8,0.06,0.053,16.27,15.55,-4.35,15,51.35,-94.59
"2024-11-14","09:40:00",5983.57,"67 Nov 14 5980 P BTO 9.65 | 67 Nov 14 5900 P STO 0.30",-945,5946.51,"2024-11-14","15:45:00",-3300,"Exited at Specified Time",157441.96,248.66455026455023,67,4221262.84,112895,"",238.52,104.52,0.031,0.002,13.94,14.12,4.3,-6.11,250.26,-32.28
"2024-11-14","09:40:00",5983.57,"67 Nov 14 5990 C BTO 7.80 | 67 Nov 14 6030 C STO 0.40",-750,5953.6,"2024-11-14","12:50:00",-40,"Underlying Price Move Down",-47913.04,-95.34933333333333,67,4063820.88,112895,"",238.52,104.52,0.051,0.167,13.94,14.21,4.3,-6.11,4,-93.33
"2024-11-08","10:02:00",5991.59,"75 Nov 8 5995 C BTO 7.05 | 75 Nov 8 6035 C STO 0.30",-685,5995.54,"2024-11-08","16:00:00",-54,"Expired",-47592,-92.63649635036496,75,4111733.92,115125,"",267,0,0.043,0.032,14.72,14.92,3.66,14.83,159.12,-92.12
"2024-11-08","10:02:00",5991.59,"75 Nov 8 5990 P BTO 8.80 | 75 Nov 8 5910 P STO 0.30",-860,5993.81,"2024-11-08","15:45:00",-110,"Exited at Specified Time",-56634,-87.8046511627907,75,4159325.92,115125,"",267,117,0.034,0.04,14.72,15.14,3.66,14.83,54.65,-97.09
"2024-11-07","09:40:00",5952.1,"49 Nov 7 5960 C BTO 12.40 | 49 Nov 7 6000 C STO 2.00",-1050,5973.1,"2024-11-07","16:00:00",-1310,"Expired",12565.56,24.422857142857143,49,4215959.92,116130,"",174.44,0,0.161,0.004,15.31,15.2,18.17,4.89,122.38,-9.52
"2024-11-07","09:40:00",5952.1,"49 Nov 7 5945 P BTO 14.15 | 49 Nov 7 5865 P STO 0.95",-1330,5977.33,"2024-11-07","15:00:00",-65,"Underlying Price Move Up",-62235.88,-95.49774436090225,49,4203394.36,116130,"",174.44,76.44,0.067,0.118,15.31,15.36,18.17,4.89,1.88,-94.36
"2024-11-06","09:40:00",5900.86,"42 Nov 6 5905 C BTO 17.70 | 42 Nov 6 5945 C STO 3.85",-1395,5929.04,"2024-11-06","16:00:00",-2404,"Expired",42228.48,72.07455197132617,42,4265630.24,115920,"",149.52,0,0.218,0.002,15.73,16.14,82.13,35.97,121.86,-71.33
"2024-11-06","09:40:00",5900.86,"42 Nov 6 5895 P BTO 15.50 | 42 Nov 6 5815 P STO 1.85",-1375,5925.82,"2024-11-06","15:07:00",-10,"Underlying Price Move Up",-57545.04,-99.64509090909091,42,4223401.76,115920,"",149.52,65.52,0.119,0.2,15.73,16.36,82.13,35.97,88,-98.55
"2024-11-05","09:40:00",5741.48,"50 Nov 5 5745 C BTO 12.30 | 50 Nov 5 5785 C STO 1.15",-1125,5782.76,"2024-11-05","16:00:00",-3776,"Expired",132372,235.32800000000003,50,4280946.8,115000,"",178,0,0.093,0.003,21.15,20.57,9.74,19.05,235.64,-15.56
"2024-11-05","09:40:00",5741.48,"50 Nov 5 5740 P BTO 12.60 | 50 Nov 5 5660 P STO 0.85",-1185,5765.73,"2024-11-05","10:45:00",-415,"Underlying Price Move Up",-38756,-65.41097046413502,50,4148574.8,115000,"",178,78,0.067,0.105,21.15,20.45,9.74,19.05,13.92,-64.14
"2024-11-01","09:40:00",5745.45,"51 Nov 1 5750 C BTO 12.60 | 51 Nov 1 5790 C STO 1.80",-1090,5728.8,"2024-11-01","16:00:00",0,"Expired",-55771.56,-100.32660550458714,51,4187330.8,117300,"",181.56,0,0.143,1,21.54,22.06,17.77,22.23,110.55,-100
"2024-11-01","09:40:00",5745.45,"51 Nov 1 5740 P BTO 12.90 | 51 Nov 1 5660 P STO 0.80",-1220,5771.74,"2024-11-01","10:30:00",-250,"Underlying Price Move Up",-49731.12,-79.92786885245901,51,4243102.36,117300,"",181.56,79.56,0.062,0.088,21.54,21.19,17.77,22.23,0,-78.69
"2024-10-25","09:46:00",5845.88,"68 Oct 25 5845 P BTO 9.75 | 68 Oct 25 5765 P STO 0.45",-940,5811.42,"2024-10-25","15:45:00",-3395,"Exited at Specified Time",166591.84,260.6255319148936,68,4292833.48,114580,"",242.08,106.08,0.046,0.001,18.39,20.12,16.89,19.13,362.77,-63.83
"2024-10-25","09:46:00",5845.88,"68 Oct 25 5850 C BTO 7.75 | 68 Oct 25 5890 C STO 0.30",-755,5815.97,"2024-10-25","13:36:00",-30,"Underlying Price Move Down",-49648.16,-96.7046357615894,68,4126241.64,114580,"",242.08,106.08,0.039,0.2,18.39,19.89,16.89,19.13,112.58,-94.7
"2024-10-24","10:04:00",5816.47,"63 Oct 24 5815 P BTO 10.30 | 63 Oct 24 5735 P STO 0.45",-995,5811.76,"2024-10-24","15:45:00",-450,"Exited at Specified Time",-34657.56,-55.288442211055276,63,4175889.8,115605,"",224.28,98.28,0.044,0.011,18.93,19.1,20.38,-1.33,197.49,-72.36
"2024-10-24","10:04:00",5816.47,"63 Oct 24 5820 C BTO 8.85 | 63 Oct 24 5860 C STO 0.45",-850,5785.57,"2024-10-24","12:13:00",-75,"Underlying Price Move Down",-49147.56,-91.77882352941177,63,4210547.36,115605,"",224.28,98.28,0.051,0.056,18.93,20.18,20.38,-1.33,0,-90
"2024-10-15","09:40:00",5862.09,"63 Oct 15 5860 P BTO 8.70 | 63 Oct 15 5780 P STO 0.30",-850,5810.51,"2024-10-15","15:45:00",-4835,"Exited at Specified Time",250732.44,468.2211764705882,63,4259694.92,110250,"",224.28,98.28,0.034,0.001,19.47,20.67,6.89,-4.65,525.29,-24.12
"2024-10-15","09:40:00",5862.09,"63 Oct 15 5865 C BTO 9.40 | 63 Oct 15 5905 C STO 0.40",-910,5831.63,"2024-10-15","10:41:00",-110,"Underlying Price Move Down",-50722.56,-88.47472527472527,63,4008962.48,110250,"",224.28,98.28,0.043,0.077,19.47,20.19,6.89,-4.65,11.54,-86.81
"2024-10-11","09:40:00",5785.26,"61 Oct 11 5790 C BTO 9.30 | 61 Oct 11 5830 C STO 0.50",-890,5815.03,"2024-10-11","16:00:00",-2503,"Expired",98175.84,180.83595505617978,61,4059685.04,108580,"",217.16,0,0.054,0.002,20.62,20.5,-4.96,10.17,258.43,-0.56
"2024-10-11","09:40:00",5785.26,"61 Oct 11 5780 P BTO 9.35 | 61 Oct 11 5700 P STO 0.45",-900,5808.5,"2024-10-11","10:12:00",-330,"Underlying Price Move Up",-35082.32,-63.90222222222223,61,3961509.2,108580,"",217.16,95.16,0.048,0.068,20.62,20.5,-4.96,10.17,0,-62.22
"2024-10-08","09:56:00",5725.26,"60 Oct 8 5730 C BTO 9.45 | 60 Oct 8 5770 C STO 0.40",-915,5751.13,"2024-10-08","16:00:00",-2113,"Expired",71666.4,130.5398907103825,60,3996591.52,108300,"",213.6,0,0.042,0.002,21.73,21.43,23.2,6.12,192.35,-19.67
"2024-10-08","09:56:00",5725.26,"60 Oct 8 5720 P BTO 9.45 | 60 Oct 8 5640 P STO 0.55",-900,5749.03,"2024-10-08","15:20:00",5,"Underlying Price Move Up",-54607.2,-101.12444444444444,60,3924925.12,108300,"",213.6,93.6,0.058,0.5,21.73,21.31,23.2,6.12,2.22,-99.44
"2024-09-27","10:26:00",5760.78,"77 Sep 27 5760 P BTO 7.75 | 77 Sep 27 5680 P STO 0.30",-755,5738.38,"2024-09-27","15:45:00",-2070,"Exited at Specified Time",100860.76,173.4940397350993,77,3979532.32,107800,"",274.12,120.12,0.039,0.002,15.26,16.69,9.99,5.42,290.07,-11.26
"2024-09-27","10:26:00",5760.78,"77 Sep 27 5765 C BTO 6.70 | 77 Sep 27 5805 C STO 0.25",-655,5730.2,"2024-09-27","14:32:00",5,"Underlying Price Move Down",-51214.24,-101.54503816793894,77,3878671.56,107800,"",274.12,120.12,0.037,0.5,15.26,16.52,9.99,5.42,21.37,-99.24
"2024-09-20","09:40:00",5705.07,"46 Sep 20 5700 P BTO 13.20 | 46 Sep 20 5620 P STO 1.00",-1230,5713.97,"2024-09-20","15:45:00",-60,"Exited at Specified Time",-54055.52,-95.53821138211381,46,3929885.8,109020,"",163.76,71.76,0.076,0.067,16.01,15.9,-4,-4.57,120.33,-94.31
"2024-09-20","09:40:00",5705.07,"46 Sep 20 5710 C BTO 13.20 | 46 Sep 20 5750 C STO 1.80",-1150,5675.98,"2024-09-20","11:16:00",-135,"Underlying Price Move Down",-46925.52,-88.70608695652173,46,3983941.32,109020,"",163.76,71.76,0.136,0.121,16.01,16.29,-4,-4.57,0,-87.39
"2024-09-10","09:45:00",5491.44,"51 Sep 10 5485 P BTO 11.15 | 51 Sep 10 5405 P STO 0.55",-1070,5491.18,"2024-09-10","15:45:00",-125,"Exited at Specified Time",-48456.12,-88.796261682243,51,4030866.84,111180,"",181.56,79.56,0.049,0.036,19.03,19.14,19.46,0.93,277.57,-90.65
"2024-09-10","09:45:00",5491.44,"51 Sep 10 5495 C BTO 12.50 | 51 Sep 10 5535 C STO 1.40",-1120,5462.81,"2024-09-10","10:16:00",-325,"Underlying Price Move Down",-40806.12,-71.43928571428572,51,4079322.96,111180,"",181.56,79.56,0.112,0.082,19.03,19.82,19.46,0.93,0,-70.09
"2024-09-05","09:46:00",5527.34,"45 Sep 5 5520 P BTO 14.80 | 45 Sep 5 5440 P STO 1.00",-1390,5494.28,"2024-09-05","15:45:00",-2540,"Exited at Specified Time",51519.6,82.36546762589927,45,4120129.08,112275,"",160.2,70.2,0.068,0.002,20.52,20.2,0.01,7.26,175.54,-65.47
"2024-09-05","09:46:00",5527.34,"45 Sep 5 5535 C BTO 13.40 | 45 Sep 5 5575 C STO 2.35",-1115,5499.42,"2024-09-05","11:22:00",-210,"Underlying Price Move Down",-40955.4,-81.62511210762332,45,4068609.48,112275,"",160.2,70.2,0.175,0.083,20.52,20.58,0.01,7.26,48.43,-80.27
"2024-08-30","09:40:00",5624.24,"53 Aug 30 5620 P BTO 11.80 | 53 Aug 30 5540 P STO 0.45",-1145,5625.85,"2024-08-30","15:45:00",-290,"Exited at Specified Time",-45586.36,-75.11965065502183,53,4109564.88,113685,"",188.68,82.68,0.038,0.016,15.14,15.05,20.78,11.5,213.54,-81.22
"2024-08-30","09:40:00",5624.24,"53 Aug 30 5630 C BTO 11.10 | 53 Aug 30 5670 C STO 1.10",-1010,5593.23,"2024-08-30","11:32:00",-135,"Underlying Price Move Down",-46646.36,-87.14059405940594,53,4155151.24,113685,"",188.68,82.68,0.099,0.094,15.14,15.76,20.78,11.5,17.82,-85.64
"2024-08-29","09:40:00",5612.67,"50 Aug 29 5620 C BTO 11.50 | 50 Aug 29 5660 C STO 1.30",-1030,5591.96,"2024-08-29","16:00:00",0,"Expired",-51678,-100.34563106796115,50,4201797.6,117750,"",178,0,0.113,1,15.61,15.93,15.12,5.37,152.91,-100
"2024-08-29","09:40:00",5612.67,"50 Aug 29 5610 P BTO 13.90 | 50 Aug 29 5530 P STO 0.65",-1335,5635.41,"2024-08-29","10:49:00",-370,"Underlying Price Move Up",-48506,-72.6681647940075,50,4253475.6,117750,"",178,78,0.047,0.05,15.61,15.33,15.12,5.37,20.97,-71.54
"2024-08-23","09:40:00",5607.67,"40 Aug 23 5610 C BTO 19.10 | 40 Aug 23 5650 C STO 4.30",-1490,5634.61,"2024-08-23","16:00:00",-2461,"Expired",38697.6,64.92885906040267,40,4301981.6,116200,"",142.4,0,0.225,0.002,16.9,15.72,31.85,5.18,75.17,-76.85
"2024-08-23","09:40:00",5607.67,"40 Aug 23 5595 P BTO 15.40 | 40 Aug 23 5515 P STO 1.25",-1425,5632.12,"2024-08-23","10:03:00",-670,"Underlying Price Move Up",-30404.8,-53.34175438596491,40,4263284,116200,"",142.4,62.4,0.081,0.139,16.9,16.18,31.85,5.18,9.47,-52.28
"2024-08-15","10:14:00",5510.74,"61 Aug 15 5515 C BTO 9.90 | 61 Aug 15 5555 C STO 0.70",-930,5543.22,"2024-08-15","16:00:00",-2822,"Expired",115194.84,203.05806451612904,61,4293688.8,115290,"",217.16,0,0.071,0.002,15.13,15.18,45.92,9.61,229.57,-4.3
"2024-08-15","10:14:00",5510.74,"61 Aug 15 5505 P BTO 10.15 | 61 Aug 15 5425 P STO 0.55",-970,5533.91,"2024-08-15","11:51:00",-165,"Underlying Price Move Up",-49417.32,-83.51752577319587,61,4178493.96,115290,"",217.16,95.16,0.054,0.146,15.13,15.17,45.92,9.61,0,-81.96
"2024-08-14","10:24:00",5433.04,"50 Aug 14 5440 C BTO 12.10 | 50 Aug 14 5480 C STO 1.80",-1040,5455.21,"2024-08-14","16:00:00",-1521,"Expired",23872,45.90769230769231,50,4227911.28,116000,"",178,0,0.149,0.004,17.23,16.28,7.93,-9.32,116.83,-48.08
"2024-08-14","10:24:00",5433.04,"50 Aug 14 5430 P BTO 13.85 | 50 Aug 14 5350 P STO 1.05",-1290,5456.95,"2024-08-14","11:52:00",-295,"Underlying Price Move Up",-50006,-77.52868217054264,50,4204039.28,116000,"",178,78,0.076,0.062,17.23,16.48,7.93,-9.32,65.12,-76.36
"2024-08-13","09:40:00",5386.36,"43 Aug 13 5390 C BTO 14.60 | 43 Aug 13 5430 C STO 1.65",-1305,5434.43,"2024-08-13","16:00:00",-4000,"Expired",115731.92,206.24061302681991,43,4254045.28,114380,"",153.08,0,0.113,0.119,19.59,18.02,32.59,9.38,206.51,-29.89
"2024-08-13","09:40:00",5386.36,"43 Aug 13 5380 P BTO 15.25 | 43 Aug 13 5300 P STO 1.70",-1365,5408.11,"2024-08-13","12:09:00",-290,"Underlying Price Move Up",-46445.16,-79.12967032967035,43,4138313.36,114380,"",153.08,67.08,0.111,0.104,19.59,19.32,32.59,9.38,0,-78.02
